time stamp, twistx, twisty, twistz, odomx, odomy, odom_theta, odom_vx, odom_vy, odom_w, roll, pitch, yaw, accl_x, accl_y, accl_z
5.69007, -0,0.00104887,1, 0.369207,0.533253,-3.06603,-0.144262,-0.0841528,-0.601091, 0.00942478,-0.00523599,-0.0642281,0.294199,0.294199,9.06135
5.70006, -0,0.00104887,1, 0.367775,0.534209,-3.0604,-0.1375,-0.104299,-0.572915, 0.00890118,-0.00541052,-0.0534071,0.912018,0.107873,9.434
5.71007, -0,0.00104887,1, 0.366445,0.535774,-3.05542,-0.119467,-0.167038,-0.497779, 0.00907571,-0.00541052,-0.042586,-0.156906,0.0686466,9.48303
5.72005, -0,0.00104887,1, 0.365078,0.537149,-3.05025,-0.123975,-0.149099,-0.516563, 0.00977384,-0.00558505,-0.0211185,0.372653,-0.127486,10.9246
5.73005, -0,0.00104887,1, 0.363642,0.538445,-3.04481,-0.130737,-0.142477,-0.544739, 0.00977384,-0.00593412,-0.0102974,0.676659,-0.00980665,10.8167
5.74004, -0,0.00104887,1, 0.362186,0.538963,-3.03898,-0.139754,-0.0660261,-0.582307, 0.00942478,-0.00628319,0.000523599,0.372653,0.215746,9.24767
5.75005, -0,0.00104887,1, 0.360644,0.539827,-3.03297,-0.144262,-0.102186,-0.601091, 0.00925024,-0.00645772,0.0113446,0.608012,0.137293,9.20844
5.76004, -0,0.00104887,1, 0.359296,0.54113,-3.02799,-0.119467,-0.144497,-0.497779, 0.00925024,-0.00663225,0.0223402,0.529559,0.254973,9.90472
5.77005, -0,0.00104887,1, 0.358052,0.542461,-3.02348,-0.108196,-0.146516,-0.450819, 0.00942478,-0.00663225,0.0329867,0.411879,0.676659,10.4343
5.78009, -0,0.00104887,1, 0.356658,0.543657,-3.01832,-0.123975,-0.135574,-0.516563, 0.00890118,-0.00663225,0.0439823,0.254973,0.490333,11.0129
5.79005, -0,0.00104887,1, 0.355137,0.544902,-3.01268,-0.135246,-0.142571,-0.563523, 0.00890118,-0.00663225,0.0439823,0.254973,0.490333,11.0129
5.80006, -0,0.00104887,1, 0.353453,0.545938,-3.0063,-0.153278,-0.124914,-0.63866, 0.00837758,-0.00645772,0.0548033,0.451106,0.451106,8.74753
5.81011, -0,0.00104887,1, 0.351954,0.546737,-3.00057,-0.1375,-0.0997906,-0.572915, 0.00785398,-0.00610865,0.0652753,0.568786,0.451106,9.4438
5.82005, -0,0.00104887,1, 0.350764,0.547408,-2.99606,-0.108196,-0.0834014,-0.450819, 0.00767945,-0.00575959,0.0759218,0.294199,0.254973,9.82626
5.83006, -0,0.00104887,1, 0.349317,0.547631,-2.99024,-0.142008,-0.0412781,-0.591699, 0.00767945,-0.00471239,0.0972148,0.451106,0.372653,10.4637
5.8401, -0,0.00104887,1, 0.34766,0.547726,-2.98347,-0.162295,-0.0349384,-0.676228, 0.00698132,-0.00471239,0.107687,-0.274586,-0.00980665,11.0423
5.85005, -0,0.00104887,1, 0.346036,0.54802,-2.97699,-0.155532,-0.0550844,-0.648052, 0.00628319,-0.00541052,0.118333,-0.0490333,-0.245166,10.2381
5.86016, -0,0.00104887,1, 0.344473,0.549156,-2.97136,-0.135246,-0.138063,-0.563523, 0.00663225,-0.00610865,0.12898,0.333426,0.294199,8.12971
5.87005, -0,0.00104887,1, 0.34309,0.550655,-2.96676,-0.110451,-0.171358,-0.460211, 0.00750492,-0.00663225,0.139801,0.794339,0.451106,9.81646
5.8801, -0,0.00104887,1, 0.341778,0.551589,-2.96206,-0.112705,-0.115053,-0.469603, 0.00733038,-0.00628319,0.150622,0.1471,1.05912,12.0818
5.89004, -0,0.00104887,1, 0.340547,0.552302,-2.95755,-0.110451,-0.0902107,-0.460211, 0.00628319,-0.00575959,0.161268,-0.196133,-0.245166,10.5029
5.90005, -0,0.00104887,1, 0.339204,0.552854,-2.95248,-0.121721,-0.079175,-0.507171, 0.00628319,-0.00575959,0.161268,-0.196133,-0.245166,10.5029
5.91008, -0,0.00104887,1, 0.337618,0.553334,-2.94638,-0.146516,-0.0774375,-0.610483, 0.00541052,-0.00558505,0.171915,0.0686466,0.333426,8.60043
5.92006, -0,0.00104887,1, 0.335967,0.554114,-2.94027,-0.146516,-0.108995,-0.610483, 0.00506145,-0.00593412,0.182561,0.254973,-0.353039,9.10057
5.93011, -0,0.00104887,1, 0.334364,0.554963,-2.93445,-0.139754,-0.115616,-0.582307, 0.00488692,-0.00628319,0.193033,-0.00980665,-0.313813,10.2087
5.94006, -0,0.00104887,1, 0.332851,0.556005,-2.92919,-0.126229,-0.133367,-0.525955, 0.00523599,-0.00575959,0.214326,-0.274586,-0.313813,12.3172
5.95006, -0,0.00104887,1, 0.331407,0.556915,-2.92412,-0.121721,-0.119749,-0.507171, 0.00541052,-0.00575959,0.224798,0.1471,0.0686466,8.82598
5.9601, -0,0.00104887,1, 0.329901,0.557553,-2.91858,-0.132991,-0.0951885,-0.554131, 0.00558505,-0.00628319,0.235794,0.568786,0.17652,8.36507
5.97005, -0,0.00104887,1, 0.328412,0.558096,-2.91303,-0.132991,-0.0861721,-0.554131, 0.00541052,-0.00698132,0.246964,0.951245,-0.392266,9.70858
5.9801, -0,0.00104887,1, 0.326774,0.558459,-2.90674,-0.151024,-0.0730232,-0.629268, 0.00471239,-0.00698132,0.257611,0.254973,0.215746,9.24767
5.99005, -0,0.00104887,1, 0.325223,0.558833,-2.90082,-0.142008,-0.0728354,-0.591699, 0.00383972,-0.00663225,0.268432,-0.0490333,0.294199,10.1303
6.00005, -0,0.00104887,1, 0.323879,0.559476,-2.89603,-0.114959,-0.0948128,-0.478995, 0.00314159,-0.00593412,0.279253,0.411879,0.137293,10.5421
6.01006, -0,0.00104887,1, 0.322598,0.560036,-2.89143,-0.112705,-0.0834953,-0.469603, 0.00314159,-0.00593412,0.279253,0.411879,0.137293,10.5421
6.02006, -0,0.00104887,1, 0.321258,0.560808,-2.88683,-0.112705,-0.106036,-0.469603, 0.00349066,-0.00610865,0.289725,-0.0882598,0.333426,11.3561
6.03007, -0,0.00104887,1, 0.319802,0.561825,-2.88204,-0.114959,-0.135386,-0.478995, 0.00418879,-0.00680678,0.300371,-0.196133,0.137293,8.82598
6.04005, -0,0.00104887,1, 0.318196,0.56259,-2.87641,-0.135246,-0.115522,-0.563523, 0.00401426,-0.00733038,0.311018,0.186326,-0.0490333,8.56121
6.05004, -0,0.00104887,1, 0.316534,0.563449,-2.87068,-0.1375,-0.12684,-0.572915, 0.00314159,-0.00715585,0.331962,0.451106,0.215746,9.48303
6.06006, -0,0.00104887,1, 0.315012,0.564033,-2.86523,-0.130737,-0.0973956,-0.544739, 0.00261799,-0.00645772,0.342434,0.254973,-0.0882598,10.5912
6.07005, -0,0.00104887,1, 0.313459,0.564625,-2.85969,-0.132991,-0.0996967,-0.554131, 0.00261799,-0.00610865,0.353255,0.451106,0.02942,11.5817
6.08005, -0,0.00104887,1, 0.31189,0.565252,-2.85415,-0.132991,-0.104205,-0.554131, 0.00314159,-0.00645772,0.363901,0.225553,0.137293,10.5127
6.09005, -0,0.00104887,1, 0.310274,0.565858,-2.84842,-0.1375,-0.104299,-0.572915, 0.00314159,-0.00715585,0.374897,-0.00980665,0.137293,9.1398
6.10005, -0,0.00104887,1, 0.308604,0.566698,-2.84278,-0.135246,-0.129047,-0.563523, 0.00279253,-0.00750492,0.385892,-0.00980665,-0.0490333,9.09076
6.11004, -0,0.00104887,1, 0.307088,0.567551,-2.8378,-0.119467,-0.126464,-0.497779, 0.00226893,-0.00733038,0.396713,0.676659,0.411879,9.27709
6.12008, -0,0.00104887,1, 0.305703,0.567966,-2.83283,-0.119467,-0.0813822,-0.497779, 0.00226893,-0.00733038,0.396713,0.676659,0.411879,9.27709
6.13005, -0,0.00104887,1, 0.304235,0.568704,-2.82794,-0.117213,-0.115147,-0.488387, 0.00174533,-0.00698132,0.407709,0.529559,-0.0882598,10.1695
6.14006, -0,0.00104887,1, 0.302746,0.569051,-2.82249,-0.130737,-0.0793628,-0.544739, 0.00139626,-0.00698132,0.41853,-0.23536,0.0686466,9.738
6.15005, -0,0.00104887,1, 0.301211,0.569448,-2.81695,-0.132991,-0.0861721,-0.554131, 0.0015708,-0.00733038,0.429002,0.490333,-0.0490333,9.63013
6.16009, -0,0.00104887,1, 0.299702,0.57046,-2.81235,-0.110451,-0.144309,-0.460211, 0.0015708,-0.00733038,0.450819,0.637432,0.333426,9.77723
6.17007, -0,-0,1, 0.298259,0.571606,-2.80822,-0.0991801,-0.155345,-0.41325, 0.0010472,-0.00715585,0.461465,0.451106,0.254973,9.55168
6.18011, -0,0.00104887,1, 0.296614,0.57235,-2.80277,-0.130737,-0.124445,-0.544739, 0.000698132,-0.00715585,0.472461,0.02942,0.0686466,10.856
6.19009, -0,0.00104887,1, 0.294888,0.57256,-2.79629,-0.155532,-0.0776253,-0.648052, 0.000174533,-0.00750492,0.483631,0.451106,-0.0882598,9.434
6.20005, -0,0.00104887,1, 0.293105,0.572715,-2.78953,-0.162295,-0.0755121,-0.676228, 0,-0.00767945,0.494452,0.02942,-0.0490333,8.36507
6.21005, -0,0.00104887,1, 0.291386,0.573072,-2.78333,-0.14877,-0.0932631,-0.619876, 0.000174533,-0.00767945,0.505622,0.529559,-0.0490333,9.2869
6.22004, -0,0.00104887,1, 0.289806,0.573493,-2.77779,-0.132991,-0.0951885,-0.554131, 0.000174533,-0.00767945,0.516792,0.0686466,-0.0490333,10.8854
6.2301, -0,0.00104887,1, 0.288359,0.573738,-2.77253,-0.126229,-0.0747608,-0.525955, 0.000174533,-0.00767945,0.516792,0.0686466,-0.0490333,10.8854
6.24004, -0,0.00104887,1, 0.286849,0.574386,-2.76765,-0.117213,-0.115147,-0.488387, 0,-0.00767945,0.527613,-0.274586,0.107873,10.395
6.25009, -0,0.00104887,1, 0.285185,0.575162,-2.76239,-0.126229,-0.133367,-0.525955, -0.000174533,-0.00785398,0.538434,-0.0882598,-0.00980665,9.65955
6.26004, -0,0.00104887,1, 0.283243,0.576186,-2.75647,-0.142008,-0.167507,-0.591699, -0.000698132,-0.00820305,0.549255,0.637432,0.137293,9.24767
6.27009, -0,0.00104887,1, 0.28165,0.576806,-2.7513,-0.123975,-0.117542,-0.516563, -0.00122173,-0.00855211,0.559727,0.107873,-0.0490333,9.55168
6.28007, -0,0.00104887,1, 0.280152,0.577479,-2.74661,-0.112705,-0.119561,-0.469603, -0.00191986,-0.00750492,0.581195,0.372653,0.107873,10.9638
6.29005, -0,0.00104887,1, 0.278685,0.578063,-2.74191,-0.112705,-0.110544,-0.469603, -0.00122173,-0.00750492,0.592016,-0.0490333,-0.0490333,10.0224
6.30005, -0,0.00104887,1, 0.277135,0.578193,-2.73618,-0.1375,-0.0727414,-0.572915, -0.000872665,-0.00820305,0.602837,0.107873,0.254973,8.93386
6.31004, -0,0.00104887,1, 0.275512,0.577969,-2.72961,-0.157787,-0.0438609,-0.657444, -0.0010472,-0.00890118,0.613832,0.568786,-0.20594,7.82571
6.32005, -0,0.00104887,1, 0.273846,0.577445,-2.72238,-0.175819,-0.0171875,-0.73258, -0.00139626,-0.00925024,0.624653,0.676659,-0.353039,9.06135
6.33009, -0,0.00104887,1, 0.271999,0.577321,-2.71514,-0.175819,-0.0622693,-0.73258, -0.00139626,-0.00925024,0.635649,0.225553,0.0686466,10.0518
6.34005, -0,0.00104887,1, 0.270258,0.57782,-2.70941,-0.139754,-0.115616,-0.582307, -0.00139626,-0.00925024,0.635649,0.225553,0.0686466,10.0518
6.35012, -0,0.00104887,1, 0.268629,0.578064,-2.70369,-0.1375,-0.0907742,-0.572915, -0.00139626,-0.00942478,0.646644,0.451106,-0.0882598,9.48303
6.36011, -0,0.00104887,1, 0.266965,0.57858,-2.69833,-0.128483,-0.117635,-0.535347, -0.000872665,-0.00977384,0.657465,0.1471,0.254973,11.3169
6.37005, -0,0.00104887,1, 0.265192,0.579361,-2.69307,-0.126229,-0.146892,-0.525955, -0.000872665,-0.00994838,0.668461,0.02942,0.215746,8.90444
6.3801, -0,0.00104887,1, 0.263516,0.580029,-2.688,-0.121721,-0.133273,-0.507171, -0.00122173,-0.0101229,0.679282,0.490333,0.137293,9.89491
6.39007, -0,0.00104887,1, 0.261797,0.580771,-2.68293,-0.121721,-0.14229,-0.507171, -0.00191986,-0.0101229,0.70075,0.294199,-0.353039,10.6304
6.40006, -0,0.00104887,1, 0.260121,0.581052,-2.6772,-0.1375,-0.0997906,-0.572915, -0.00139626,-0.0101229,0.711745,0.107873,0.0686466,9.24767
6.41007, -0,0.00104887,1, 0.258413,0.581334,-2.67138,-0.139754,-0.102092,-0.582307, -0.00139626,-0.010472,0.722566,-0.0490333,-0.245166,8.20817
6.42004, -0,0.00104887,1, 0.256775,0.581616,-2.66584,-0.132991,-0.0996967,-0.554131, -0.00174533,-0.0106465,0.733736,0.715885,0.17652,8.20817
6.43005, -0,0.00104887,1, 0.255267,0.581978,-2.66095,-0.117213,-0.101622,-0.488387, -0.00244346,-0.0102974,0.744732,0.451106,0.137293,10.091
6.44004, -0,0.00104887,1, 0.253652,0.582533,-2.65607,-0.117213,-0.124163,-0.488387, -0.00331613,-0.00959931,0.755378,0.568786,0.0686466,11.1698
6.45006, -0,0.00104887,1, 0.252056,0.583041,-2.65118,-0.117213,-0.119655,-0.488387, -0.00331613,-0.00959931,0.755378,0.568786,0.0686466,11.1698
6.46005, -0,0.00104887,1, 0.250448,0.58308,-2.64536,-0.139754,-0.0795507,-0.582307, -0.00349066,-0.00977384,0.7662,-0.156906,-0.245166,10.856
6.47005, -0,0.00104887,1, 0.248853,0.58337,-2.6401,-0.126229,-0.10181,-0.525955, -0.00261799,-0.0106465,0.777195,1.05912,0.17652,9.738
6.48005, -0,0.00104887,1, 0.247094,0.583898,-2.63475,-0.128483,-0.13116,-0.535347, -0.00226893,-0.0109956,0.788016,0.02942,0.17652,9.24767
6.49008, -0,0.00104887,1, 0.24506,0.584858,-2.6293,-0.130737,-0.183051,-0.544739, -0.00279253,-0.0111701,0.798314,0.372653,-0.0882598,9.85568
6.50007, -0,0.00104887,1, 0.243225,0.585354,-2.62367,-0.135246,-0.133555,-0.563523, -0.00436332,-0.0106465,0.819607,0.225553,0.107873,11.3169
6.51005, -0,0.00104887,1, 0.241508,0.585674,-2.61812,-0.132991,-0.113221,-0.554131, -0.00436332,-0.010472,0.830079,-0.0490333,-0.353039,10.6304
6.52009, -0,0.00104887,1, 0.239781,0.585955,-2.61249,-0.135246,-0.111014,-0.563523, -0.00383972,-0.0109956,0.8409,0.254973,0.107873,7.74725
6.53004, -0,0.00104887,1, 0.238221,0.585984,-2.60695,-0.132991,-0.0816639,-0.554131, -0.00383972,-0.0111701,0.851721,0.372653,0.0686466,7.98261
6.54006, -0,0.00104887,1, 0.236562,0.58639,-2.60188,-0.121721,-0.119749,-0.507171, -0.00436332,-0.0111701,0.862367,0.107873,-0.20594,10.042
6.55005, -0,0.00104887,1, 0.234847,0.586834,-2.59671,-0.126229,-0.124351,-0.525955, -0.00541052,-0.010821,0.873188,0.637432,-0.431493,11.6209
6.56005, -0,0.00104887,1, 0.233208,0.587054,-2.59136,-0.128483,-0.104111,-0.535347, -0.00541052,-0.010821,0.873188,0.637432,-0.431493,11.6209
6.57009, -0,0.00104887,1, 0.231702,0.587135,-2.58619,-0.123975,-0.0859842,-0.516563, -0.00558505,-0.0109956,0.883835,-0.509946,0.02942,8.56121
6.58005, -0,0.00104887,1, 0.23008,0.587691,-2.58168,-0.108196,-0.132991,-0.450819, -0.00541052,-0.0113446,0.894656,0.451106,0.372653,9.82626
6.59005, -0,0.00104887,1, 0.228319,0.588499,-2.57727,-0.105942,-0.162248,-0.441427, -0.00558505,-0.0115192,0.905302,0.794339,0.451106,8.62985
6.60007, -0,0.00104887,1, 0.226549,0.589138,-2.57248,-0.114959,-0.148911,-0.478995, -0.00645772,-0.0113446,0.916123,0.372653,0.254973,9.66936
6.61007, -0,0.00104887,1, 0.224989,0.589105,-2.56694,-0.135246,-0.0794568,-0.563523, -0.00925024,-0.00977384,0.937242,-0.156906,0.02942,11.3169
6.62005, -0,0.00104887,1, 0.223425,0.589194,-2.56168,-0.126229,-0.0927935,-0.525955, -0.00959931,-0.00942478,0.948063,0.568786,-0.853179,12.0426
6.63006, -0,0.00104887,1, 0.221784,0.589226,-2.55604,-0.135246,-0.0929813,-0.563523, -0.00837758,-0.010472,0.958709,0.490333,-0.0490333,8.59063
6.6401, -0,0.00104887,1, 0.219898,0.589494,-2.55013,-0.142008,-0.126934,-0.591699, -0.00750492,-0.0116937,0.969879,0.608012,-0.00980665,7.6688
6.65004, -0,0.00104887,1, 0.21815,0.589786,-2.54477,-0.128483,-0.122144,-0.535347, -0.00802851,-0.0118682,0.980875,0.372653,0.490333,8.44353
6.66004, -0,0.00104887,1, 0.21633,0.590051,-2.53914,-0.135246,-0.124539,-0.563523, -0.00872665,-0.0116937,0.991696,0.254973,-0.274586,10.4441
6.67007, -0,0.00104887,1, 0.214581,0.590164,-2.53341,-0.1375,-0.108807,-0.572915, -0.00872665,-0.0116937,0.991696,0.254973,-0.274586,10.4441
6.68005, -0,0.00104887,1, 0.213017,0.590039,-2.52777,-0.135246,-0.0794568,-0.563523, -0.00925024,-0.0109956,1.00234,0.411879,0.333426,8.97309
6.69004, -0,0.00104887,1, 0.211398,0.590139,-2.52251,-0.126229,-0.10181,-0.525955, -0.00942478,-0.0106465,1.01316,0.107873,-0.00980665,9.35554
6.70004, -0,0.00104887,1, 0.209721,0.590274,-2.51716,-0.128483,-0.108619,-0.535347, -0.00925024,-0.0106465,1.02381,0.225553,-0.127486,10.0224
6.7101, -0,0.00104887,1, 0.208033,0.59053,-2.51209,-0.121721,-0.119749,-0.507171, -0.00942478,-0.0106465,1.03463,0.186326,0.254973,10.3558
6.72005, -0,0.00104887,1, 0.206471,0.590756,-2.50739,-0.112705,-0.110544,-0.469603, -0.00994838,-0.0109956,1.05575,0.755112,0.107873,10.2087
6.73009, -0,0.00104887,1, 0.204855,0.590855,-2.50223,-0.123975,-0.104017,-0.516563, -0.00977384,-0.0111701,1.06657,0.608012,-0.00980665,9.90472
6.74004, -0,0.00104887,1, 0.203289,0.590842,-2.49697,-0.126229,-0.0927935,-0.525955, -0.00942478,-0.0113446,1.07739,-0.00980665,0.02942,8.51217
6.75005, -0,0.00104887,1, 0.201545,0.590943,-2.49143,-0.132991,-0.113221,-0.554131, -0.00977384,-0.0115192,1.08804,0.637432,-0.313813,9.69878
6.76006, -0,0.00104887,1, 0.19996,0.591012,-2.48635,-0.121721,-0.101716,-0.507171, -0.0102974,-0.0115192,1.09903,0.107873,0.107873,10.7873
6.77004, -0,0.00104887,1, 0.198371,0.591042,-2.48119,-0.123975,-0.0995088,-0.516563, -0.010821,-0.0111701,1.10968,0.02942,0.17652,10.4343
6.78005, -0,0.00104887,1, 0.196713,0.59104,-2.47574,-0.130737,-0.101904,-0.544739, -0.010821,-0.0111701,1.10968,0.02942,0.17652,10.4343
6.79008, -0,0.00104887,1, 0.19512,0.591021,-2.47048,-0.126229,-0.0973017,-0.525955, -0.0111701,-0.0113446,1.12033,0.676659,0.17652,10.1303
6.80004, -0,0.00104887,1, 0.19353,0.591025,-2.46532,-0.126229,-0.0973017,-0.525955, -0.0113446,-0.0116937,1.13097,0.372653,0.451106,8.66908
6.8101, -0,0.00104887,1, 0.19193,0.591213,-2.46062,-0.112705,-0.115053,-0.469603, -0.0118682,-0.0115192,1.14162,0.186326,-0.127486,8.66908
6.82007, -0,0.00104887,1, 0.19033,0.591394,-2.45592,-0.112705,-0.115053,-0.469603, -0.0125664,-0.0111701,1.15174,-0.127486,-0.392266,10.1303
6.83005, -0,0.00104887,1, 0.188658,0.591511,-2.45085,-0.121721,-0.11524,-0.507171, -0.0132645,-0.0111701,1.17251,0.186326,-0.392266,10.8167
6.84005, -0,0.00104887,1, 0.186956,0.591654,-2.44578,-0.121721,-0.119749,-0.507171, -0.0125664,-0.0115192,1.18298,0.225553,0.372653,9.70858
6.85004, -0,0.00104887,1, 0.185317,0.591433,-2.43996,-0.139754,-0.0885671,-0.582307, -0.0122173,-0.0118682,1.19328,0.254973,0.107873,7.90416
6.86009, -0,0.00104887,1, 0.183512,0.591504,-2.43442,-0.132991,-0.122238,-0.554131, -0.0123918,-0.0118682,1.2041,0.529559,-0.245166,10.2479
6.87006, -0,0.00104887,1, 0.181725,0.591784,-2.42953,-0.117213,-0.137688,-0.488387, -0.0129154,-0.0116937,1.21475,0.0686466,-0.0490333,10.4637
6.88014, -0,0.00104887,1, 0.180235,0.591335,-2.42361,-0.142008,-0.063819,-0.591699, -0.0132645,-0.0116937,1.22522,-0.0882598,0.0686466,10.1597
6.89004, -0,0.00104887,1, 0.178847,0.59049,-2.41695,-0.160041,-0.0281292,-0.666836, -0.0132645,-0.0116937,1.22522,-0.0882598,0.0686466,10.1597
6.90009, -0,0.00104887,1, 0.177521,0.58998,-2.4114,-0.132991,-0.0501066,-0.554131, -0.0136136,-0.0122173,1.23622,0.1471,-0.00980665,10.042
6.91007, -0,0.00104887,1, 0.176106,0.589563,-2.40586,-0.132991,-0.0636312,-0.554131, -0.0137881,-0.0123918,1.24686,0.1471,-0.166713,8.82598
6.92011, -0,0.00104887,1, 0.174541,0.589273,-2.40023,-0.135246,-0.083965,-0.563523, -0.0141372,-0.0122173,1.25734,-0.0882598,-0.166713,8.8554
6.9301, -0,0.00104887,1, 0.172955,0.589166,-2.39506,-0.123975,-0.0995088,-0.516563, -0.0146608,-0.0120428,1.26763,0.254973,0.02942,9.66936
6.94005, -0,0.00104887,1, 0.171041,0.589603,-2.39046,-0.110451,-0.162342,-0.460211, -0.015708,-0.0122173,1.2884,0.254973,0.137293,11.6209
6.95009, -0,0.00104887,1, 0.169092,0.590033,-2.38576,-0.112705,-0.164643,-0.469603, -0.0153589,-0.0125664,1.29905,0.490333,-0.0882598,10.1695
6.96005, -0,0.00104887,1, 0.167224,0.59007,-2.38022,-0.135246,-0.129047,-0.563523, -0.0151844,-0.0123918,1.30987,0.225553,0.17652,8.70831
6.97004, -0,0.00104887,1, 0.165481,0.589968,-2.37468,-0.132991,-0.113221,-0.554131, -0.0155334,-0.0122173,1.32052,0.372653,-0.166713,8.44353
6.98005, -0,0.00104887,1, 0.163742,0.590013,-2.36961,-0.121721,-0.124257,-0.507171, -0.0158825,-0.0122173,1.33151,0.254973,-0.20594,9.74781
6.9901, -0,0.00104887,1, 0.162065,0.589954,-2.36444,-0.123975,-0.113033,-0.516563, -0.016057,-0.0120428,1.34233,0.333426,0.254973,10.2479
7.00005, -0,0.00104887,1, 0.16045,0.589696,-2.3589,-0.132991,-0.0951885,-0.554131, -0.016057,-0.0120428,1.34233,0.333426,0.254973,10.2479
7.01006, -0,0.00104887,1, 0.158902,0.589459,-2.35364,-0.128483,-0.0905864,-0.535347, -0.0162316,-0.0120428,1.35315,0.294199,0.372653,10.5421
7.0201, -0,0.00104887,1, 0.15745,0.588993,-2.34801,-0.135246,-0.0704404,-0.563523, -0.0165806,-0.0120428,1.36397,0.1471,0.137293,10.1597
7.03009, -0,0.00104887,1, 0.155936,0.588614,-2.34247,-0.132991,-0.0816639,-0.554131, -0.0169297,-0.0122173,1.3748,0.568786,-0.00980665,8.47295
7.04005, -0,0.00104887,1, 0.154067,0.588665,-2.33721,-0.126229,-0.137875,-0.525955, -0.0174533,-0.0120428,1.38509,0.451106,-0.313813,9.85568
7.05006, -0,0.00104887,1, 0.152296,0.588582,-2.33185,-0.128483,-0.122144,-0.535347, -0.0185005,-0.0120428,1.39574,0.107873,-0.166713,10.6598
7.0601, -0,0.00104887,1, 0.150624,0.588428,-2.32659,-0.126229,-0.110826,-0.525955, -0.018326,-0.0125664,1.41703,0.1471,0.254973,9.74781
7.07005, -0,0.00104887,1, 0.149251,0.58783,-2.32087,-0.1375,-0.0592169,-0.572915, -0.018326,-0.0120428,1.42785,0.411879,0.333426,8.74753
7.08007, -0,0.00104887,1, 0.147885,0.587129,-2.31485,-0.144262,-0.0525955,-0.601091, -0.018675,-0.0120428,1.43885,0.451106,-0.431493,7.78648
7.09005, -0,0.00104887,1, 0.146414,0.586795,-2.30969,-0.123975,-0.0859842,-0.516563, -0.0190241,-0.0120428,1.44967,0.333426,-0.20594,9.85568
7.10003, -0,0.00104887,1, 0.144749,0.586509,-2.30415,-0.132991,-0.104205,-0.554131, -0.0193732,-0.0118682,1.46049,0.794339,-0.0490333,10.2087
7.11007, -0,0.00104887,1, 0.142889,0.586268,-2.29823,-0.142008,-0.122425,-0.591699, -0.0193732,-0.0118682,1.46049,0.794339,-0.0490333,10.2087
7.12007, -0,0.00104887,1, 0.141343,0.585589,-2.29184,-0.153278,-0.0708161,-0.63866, -0.0197222,-0.0116937,1.47149,0.0686466,-0.245166,10.5029
7.13005, -0,0.00104887,1, 0.139928,0.58494,-2.28593,-0.142008,-0.063819,-0.591699, -0.0200713,-0.0116937,1.48231,-0.0490333,-0.20594,10.2087
7.14007, -0,0.00104887,1, 0.13853,0.584599,-2.28104,-0.117213,-0.0835893,-0.488387, -0.0198968,-0.0115192,1.4933,0.637432,-0.549172,9.09076
7.15004, -0,0.00104887,1, 0.136668,0.584917,-2.277,-0.096926,-0.16206,-0.403858, -0.0198968,-0.0111701,1.5043,0.225553,0.294199,9.51245
7.16007, -0,0.00104887,1, 0.135014,0.585021,-2.27287,-0.0991801,-0.132804,-0.41325, -0.0198968,-0.0111701,1.51495,-0.00980665,0.137293,11.2384
7.17005, -0,0.00104887,1, 0.133324,0.584735,-2.26742,-0.130737,-0.11092,-0.544739, -0.0205949,-0.0113446,1.53676,-0.156906,-0.353039,8.89463
7.18005, -0,0.00104887,1, 0.131589,0.584213,-2.26113,-0.151024,-0.100072,-0.629268, -0.0209439,-0.0111701,1.54758,0.1471,-0.166713,8.4043
7.19005, -0,0.00104887,1, 0.129897,0.583589,-2.25465,-0.155532,-0.0911499,-0.648052, -0.0214676,-0.0109956,1.55858,0.912018,-0.549172,7.78648
7.20004, -0,0.00104887,1, 0.128476,0.582884,-2.24864,-0.144262,-0.06612,-0.601091, -0.0218166,-0.0109956,1.5694,0.254973,-0.353039,8.74753
7.21005, -0,0.00104887,1, 0.126921,0.58257,-2.24357,-0.121721,-0.101716,-0.507171, -0.0218166,-0.010821,1.5804,0.333426,-0.353039,10.7089
7.22005, -0,0.00104887,1, 0.125387,0.582059,-2.23793,-0.135246,-0.0884731,-0.563523, -0.0218166,-0.010821,1.5804,0.333426,-0.353039,10.7089
7.2301, -0,0.00104887,1, 0.123949,0.581296,-2.23173,-0.14877,-0.066214,-0.619876, -0.0219911,-0.0106465,1.59104,0.294199,-0.274586,9.89491
7.24005, -0,0.00104887,1, 0.122574,0.580307,-2.22497,-0.162295,-0.048463,-0.676228, -0.0221657,-0.010472,1.60204,0.568786,0.254973,10.0224
7.25005, -0,0.00104887,1, 0.121133,0.579364,-2.21821,-0.162295,-0.0574794,-0.676228, -0.0221657,-0.0101229,1.61268,0.490333,-0.509946,8.70831
